Sentença Original N°1
mundo	O
condena	O
,	O
muitas	O
vezes	O
,	O
é	O
desejável	B-WRONG
,	I-WRONG
em	I-WRONG
<correct>desejável	O
.	O

Sentença Original N°4124
Que	O
seria	O
de	O
nós	O
sem	O
o	O
Parlamento	O
Inglês	O
,	O
com	O
a	O
aprovação	O
da	O
Lei	O
Bill	O
Aberdeen	O
(	O
1845	O
)	O
.	O
Mérito	O
para	O
eles	O
?	O

Sentença Original N°4125
Graças	O
a	B-WRONG
imprudência	O
de	O
quem	O
utiliza	O
este	O
meio	O
,	O
principalmente	O
jovens	O
,	O
vem	B-WRONG
ocorrendo	O
óbitos	O
fora	O
do	O
comum	O
.	O

Sentença Original N°4126
Portanto	O
,	O
é	O
essencial	O
que	O
existam	O
propagandas	O
,	O
campanhas	O
e	O
atividades	O
que	O
informem	O
os	O
brasileiros	O
,	O
além	O
de	O
orientações	O
e	O
penas	O
mais	O
severas	O
aos	O
infratores	O
,	O
para	O
que	O
,	O
desta	B-WRONG
forma	O
,	O
a	O
convivência	O
entre	O
os	O
jovens	O
seja	O
mais	O
saudável	O
.	O

Sentença Original N°4127
Essas	O
acabam	O
sendo	O
exemplos	O
para	O
as	O
pessoas	O
,	O
principalmente	O
os	O
jovens	O
,	O
que	O
esquecem	O
o	O
mal	O
que	O
essas	O
substâncias	O
fazem	O
para	O
a	O
saúde	O
.	O

Sentença Original N°4128
O	O
grande	O
problema	O
é	O
que	O
gravíssimos	O
acidentes	O
estão	O
tirando	O
muitas	O
vidas	O
.	O

Sentença Original N°4129
Ano	O
de	O
eleição	O
é	O
tempo	O
dos	B-WRONG
políticos	O
mostrarem	O
suas	O
propostas	O
de	O
melhoria	O
para	B-WRONG
população	I-WRONG
,	I-WRONG
um	I-WRONG
dos	O
meios	O
para	O
esses	O
políticos	O
fazerem	O
isso	O
é	O
pelo	O
rádio	O
e	O
televisão	B-WRONG
,	I-WRONG
há	I-WRONG
<correct>televisão	O
.	O

Sentença Original N°4130
Em	O
contrapartida	O
,	O
temos	O
o	O
exemplo	O
de	O
alguns	O
condomínios	O
nas	O
grandes	O
cidades	O
que	O
possuem	O
o	O
próprio	O
centro	O
de	O
tratamento	O
do	O
lixo	O
que	O
é	O
produzido	O
por	O
todos	O
os	O
moradores	O
e	O
encaminhado	O
a	O
locais	O
adequados	O
.	O

Sentença Original N°4131
Muitos	O
fatos	O
fazem	O
perder	B-WRONG
o	O
interesse	O
juvenil	O
pela	O
política	O
,	O
como	O
a	O
vergonha	O
da	O
corrupção	O
,	O
que	O
é	O
mostrada	O
dia	O
a	O
dia	O
nas	O
redes	O
de	O
comunicação	O
,	O
colocando	O
no	O
pensamento	O
da	O
população	O
uma	O
descrença	O
em	O
relação	O
ao	O
seu	O
poder	O
de	O
voto	O
.	O

Sentença Original N°4132
O	O
Brasil	O
,	O
em	O
especial	O
,	O
pode	O
passar	O
a	O
ter	O
uma	O
importância	O
no	O
cenário	O
mundial	O
acima	O
das	O
melhores	O
expectativas	O
,	O
já	O
tendo	O
inclusive	O
ultrapassado	O
o	O
tamanho	O
da	O
economia	O
britânica	O
recentemente	O
.	O

Sentença Original N°4133
A	O
intolerância	O
religiosa	O
é	O
algo	O
presente	O
no	O
Brasil	O
desde	O
o	O
sec	B-WRONG
.	I-WRONG
XVI	O
,	O
com	O
a	O
repressão	O
das	O
crenças	O
indígenas	O
e	O
se	O
seguiu	O
com	O
a	O
coibição	O
das	O
religiões	O
de	O
origem	O
africana	O
,	O
pois	O
ambas	O
possuíam	O
doutrinas	O
diferentes	O
da	O
religião	O
imposta	O
pelos	O
portugueses	O
.	O

Sentença Original N°4134
Segundo	O
uma	O
recente	O
pesquisa	O
realizada	O
pelo	O
ICTQ	O
(	O
Instituto	O
de	O
Ciência	O
Tecnologia	O
e	O
Qualidade	O
)	O
,	O
a	O
prática	O
da	O
automedicação	O
é	O
constante	O
entre	O
a	O
maioria	O
da	O
população	O
(	B-WRONG
76	I-WRONG
,	I-WRONG
1%	I-WRONG
)	I-WRONG
destes	I-WRONG
,	I-WRONG
<correct>	O
(	O
76	O
,	O
1%	O
)	O
.	O

Sentença Original N°4135
Neste	O
conceito	O
algo	O
aparentemente	O
sem	O
função	O
é	O
automaticamente	O
rejeitado	O
,	O
ou	O
seja	O
,	O
práticas	O
antes	O
exclusivamente	O
mercantilistas	O
estão	O
sendo	O
aplicadas	O
na	O
vida	O
da	O
sociedade	O
do	O
século	O
XXI	O
.	O

Sentença Original N°4136
Contrariando	O
assim	O
os	O
seus	O
produtores	O
,	O
devido	O
o	O
investimento	O
lucrativo	O
que	O
o	O
tabagismo	O
lhes	O
rendia	O
.	O
No	O
Brasil	O
,	O
o	B-WRONG
Ministério	I-WRONG
da	I-WRONG
Saúde	I-WRONG
,	I-WRONG
utilizou	I-WRONG
medidas	I-WRONG
que	I-WRONG
restringiam	I-WRONG
a	I-WRONG
propaganda	I-WRONG
enganosa	I-WRONG
,	O
obrigando	B-WRONG
todas	I-WRONG
as	I-WRONG
embalagens	I-WRONG
de	I-WRONG
cigarro	I-WRONG
,	I-WRONG
utilizar	I-WRONG
imagens	I-WRONG
,	I-WRONG
que	I-WRONG
retratam	I-WRONG
os	I-WRONG
danos	I-WRONG
causados	I-WRONG
pelo	I-WRONG
tabagismo	I-WRONG
,	O
na	O
tentativa	O
de	O
reduzir	O
o	O
número	O
de	O
fumantes	O
.	O

Sentença Original N°4137
Até	O
que	O
ponto	O
o	O
Estado	O
deve	O
interferir	O
dessa	O
maneira	O
nos	O
estabelecimentos	O
privados	O
?	O

Sentença Original N°4138
Antes	O
de	O
tudo	O
,	O
é	O
preciso	O
saber	O
discernir	B-WRONG
,	I-WRONG
as	I-WRONG
formas	I-WRONG
de	O
educação	O
dos	O
maus	O
tratos	O
,	O
para	O
que	O
toda	O
população	O
,	O
principalmente	O
os	O
jovens	O
,	O
possa	O
ser	O
beneficiada	O
.	O

Sentença Original N°4139
O	O
ser	O
humano	O
gosta	O
da	O
verdade	O
.	O

Sentença Original N°4140
É	O
como	O
mãe	O
e	O
filho	O
.	O

Sentença Original N°4141
As	B-WRONG
evidências	I-WRONG
de	I-WRONG
que	I-WRONG
o	I-WRONG
negro	I-WRONG
tem	I-WRONG
conquistado	I-WRONG
um	I-WRONG
lugar	I-WRONG
de	I-WRONG
respeito	I-WRONG
na	I-WRONG
sociedade	I-WRONG
moderna	I-WRONG
é	I-WRONG
cada	I-WRONG
vez	I-WRONG
mais	I-WRONG
visível	I-WRONG
,	O
exemplo	O
disso	O
é	O
Barack	O
Obama	O
,	O
que	O
acaba	O
de	O
se	O
tornar	O
o	O
homem	O
mais	O
poderoso	O
do	O
mundo	O
ao	O
se	O
eleger	O
presidente	O
da	O
maior	O
potência	O
mundial	O
,	O
os	O
Estados	O
Unidos	O
da	O
América	O
.	O

Sentença Original N°4142
O	O
terror	O
tem	O
se	O
mostrado	O
uma	O
ferramente	O
muito	O
eficiente	O
para	O
manipular	O
massas	O
.	O

Sentença Original N°4143
A	O
marginalidade	O
e	B-WRONG
criminalidade	O
infantil	O
são	O
fatores	B-WRONG
crescentes	O
na	O
sociedade	O
atual	B-WRONG
,	I-WRONG
é	I-WRONG
<correct>atual	O
.	O

Sentença Original N°4144
A	O
desigualdade	O
sofrida	O
pelas	O
pessoas	O
que	O
se	O
diferenciavam	O
apenas	O
por	O
sua	O
cor	O
de	O
pele	O
é	O
imensurável	O
.	O

Sentença Original N°4145
As	O
más	O
práticas	O
vêm	O
de	O
"	O
cima	O
para	O
baixo	O
"	O
.	O

Sentença Original N°4146
Não	O
há	O
dúvida	O
,	O
portanto	O
,	O
de	O
que	O
a	O
resolução	O
para	O
o	O
decréscimo	O
da	O
criminalidade	O
de	B-WRONG
jovens	I-WRONG
,	I-WRONG
não	I-WRONG
implica	I-WRONG
na	I-WRONG
redução	I-WRONG
da	I-WRONG
idade	I-WRONG
penal	O
e	O
sim	O
consiste	O
em	O
longas	O
etapas	O
em	O
que	O
o	O
Estado	O
,	O
Família	O
e	O
outros	O
órgãos	O
sociais	B-WRONG
,	I-WRONG
devem	I-WRONG
participar	O
integralmente	O
.	O

Sentença Original N°4147
Porem	B-WRONG
neste	O
mês	O
de	O
fevereiro	B-WRONG
com	O
a	O
grande	O
quantidade	O
de	O
chuva	O
no	O
estado	O
de	O
SP	B-WRONG
,	O
seu	O
potencial	O
passou	O
para	O
8	O
,	O
3%	O
,	O
mas	O
já	O
voltou	O
a	O
cair	O
.	O

Sentença Original N°4148
Devemos	O
elevar	O
o	O
nível	O
de	O
nossas	O
discussões	O
.	O

Sentença Original N°4149
Alem	B-WRONG
disso	I-WRONG
cabe	O
ao	O
governo	O
fiscalizar	O
de	O
forma	O
mais	O
rígida	O
o	O
respeito	O
às	O
normas	O
estabelecidas	O
.	O

Sentença Original N°4150
Problemas	O
relacionados	O
ao	O
lixo	O
e	O
qual	O
seria	O
a	O
melhor	O
opção	O
para	O
seu	O
descarte	O
não	O
são	O
novidades	O
.	O

Sentença Original N°4151
Mas	O
infelizmente	O
a	O
maior	O
parte	O
delas	O
preferem	O
se	O
omitir	O
quanto	B-WRONG
à	I-WRONG
isso	I-WRONG
,	O
e	O
acabam	O
se	O
acomodando	O
,	O
aprendendo	O
a	O
conviver	O
com	O
os	O
outros	O
lhes	O
chamando	O
de	O
"	O
negão	O
"	O
,	O
"	O
crioulo	O
"	O
,	O
"	O
preto	O
"	O
,	O
etc	O
.	O

Sentença Original N°4152
É	O
pouco	O
provável	O
que	O
as	O
manifestações	O
acabem	O
tão	O
cedo	O
,	O
já	O
que	O
existem	O
varias	O
necessidades	O
que	O
precisam	O
ser	O
ouvidas	O
e	O
para	O
quais	O
esperamos	O
respostas	O
em	O
forma	O
de	O
leis	O
.	O

Sentença Original N°4153
Calmante	O
para	O
uns	O
,	O
veneno	O
para	O
outros	O
,	O
a	O
maconha	O
é	O
consumida	O
por	O
milhares	O
de	O
pessoas	O
no	O
Brasil	O
.	O

Sentença Original N°4154
Só	O
assim	O
pais	O
e	O
filhos	O
poderão	O
conviver	O
em	O
meio	O
a	O
tantas	O
mudanças	O
.	O

Sentença Original N°4155
O	O
"	O
selinho	O
"	O
está	O
na	O
moda	O
,	O
atualmente	O
,	O
e	O
se	O
considerado	O
uma	O
forma	O
de	O
carícia	O
com	O
conotação	O
sexual	O
correremos	O
o	O
risco	O
de	O
,	O
com	O
um	O
abraço	O
dado	O
em	O
nossos	O
filhos	O
,	O
em	O
local	O
público	O
,	O
sermos	O
considerados	O
pervertidos	O
,	O
tendo	O
que	O
nos	O
explicar	O
para	O
as	O
autoridades	O
.	O

Sentença Original N°4156
Por	O
isso	O
se	O
torna	O
necessário	B-WRONG
a	O
mediação	O
de	O
países	O
sem	O
interesses	O
,	O
principalmente	O
econômicos	O
,	O
no	O
julgamentos	O
dos	O
casos	O
apresentados	O
subitamente	O
.	O

Sentença Original N°4157
Esperamos	O
que	O
a	O
justiça	O
possa	O
resolver	O
esse	O
caso	O
com	O
seriedade	O
e	O
dar	O
a	O
ela	O
pena	B-WRONG
merecida	O
.	O

Sentença Original N°4158
As	O
conseqüências	O
de	O
atos	O
como	O
o	O
da	O
discriminação	O
se	O
alastra	B-WRONG
desde	O
a	O
pura	B-WRONG
infância	I-WRONG
até	O
a	B-WRONG
mais	I-WRONG
tenra	I-WRONG
velhice	I-WRONG
,	O
sem	O
um	O
fim	O
aparente	O
.	O

Sentença Original N°4159
O	O
trabalho	O
de	O
combate	O
deve	O
começar	O
em	O
casa	O
e	O
continuar	O
na	O
escola	O
para	O
que	O
todos	O
se	O
conscientizem	O
que	O
a	O
prática	O
do	O
"	O
bullying	O
"	O
não	O
é	O
engraçada	O
e	O
nem	O
divertida	O
pra	B-WRONG
quem	O
sofre	O
e	O
sim	O
um	O
mal	O
que	O
deve	O
ser	O
dizimado	O
do	O
meio	O
estudantil	O
e	O
da	O
sociedade	O
.	O

Sentença Original N°4160
Para	O
isso	O
,	O
oferecem	O
diversos	O
brindes	O
e	O
criam	O
personagens	O
carismáticos	O
que	O
são	O
muito	O
bem	O
aceitos	O
pelas	O
crianças	O
.	O

Sentença Original N°4161
As	B-WRONG
campanhas	I-WRONG
de	I-WRONG
prevenção	I-WRONG
existem	I-WRONG
aos	I-WRONG
montes	I-WRONG
.	I-WRONG

Sentença Original N°4162
Após	O
esta	B-WRONG
legislação	O
a	O
automedicação	O
se	O
tornou	O
uma	O
prática	O
mundialmente	O
comum	O
.	O

Sentença Original N°4163
E	O
as	O
que	O
também	O
possuem	O
essa	O
ideia	O
preconceituosa	O
devem	O
não	B-WRONG
mais	I-WRONG
se	I-WRONG
entregar	I-WRONG
a	I-WRONG
essa	I-WRONG
realidade	I-WRONG
e	O
buscar	O
seu	O
direito	O
digno	O
desta	O
classe	O
tão	O
guerreira	O
,	O
vitoriosa	O
e	O
importante	O
.	O

Sentença Original N°4164
Contudo	O
,	O
tiveram	O
suas	O
expectativas	O
alcançadas	O
.	O

Sentença Original N°4165
A	O
idade	O
de	O
aposentadoria	O
,	O
as	O
vantagens	O
de	O
atendimento	O
,	O
as	O
quantias	O
das	O
pensões	O
,	O
etc	O
.	O

Sentença Original N°4166
Álcool	B-WRONG
,	I-WRONG
cigarro	I-WRONG
,	I-WRONG
maconha	I-WRONG
,	I-WRONG
heroína	I-WRONG
,	I-WRONG
crack	I-WRONG
,	I-WRONG
entre	I-WRONG
outros	I-WRONG
,	I-WRONG
são	I-WRONG
todos	I-WRONG
considerados	I-WRONG
drogas	I-WRONG
e	I-WRONG
o	I-WRONG
brasileiro	I-WRONG
se	I-WRONG
acostumou	I-WRONG
a	I-WRONG
usá-las	I-WRONG
sem	I-WRONG
pensar	I-WRONG
nas	I-WRONG
conseqüências	I-WRONG
.	O

Sentença Original N°4167
Há	O
casos	O
que	O
se	O
sentem	O
tão	O
rebaixados	O
que	O
pode	B-WRONG
os	I-WRONG
levarem	I-WRONG
ao	O
suicídio	O
.	O

Sentença Original N°4168
Existe	O
um	O
plano	O
na	O
câmara	B-WRONG
,	O
a	O
ser	O
discutido	O
,	O
sobre	O
a	O
mudança	O
das	O
eleições	O
entre	O
:	O
voto	O
distrital	O
e	O
proporcional	O
misto	O
.	O

Sentença Original N°4169
Malala	O
Yousafzai	O
é	O
o	O
exemplo	O
de	O
liberdade	O
de	O
expressão	O
em	O
pessoa	B-WRONG
,	I-WRONG
se	I-WRONG
<correct>pessoa	O
.	O

Sentença Original N°4170
Existe	B-WRONG
tantos	O
assustos	B-WRONG
que	O
precisam	O
ser	O
levados	O
a	O
serio	B-WRONG
nesse	O
pais	B-WRONG
,	O
tantos	O
problemas	O
não	O
resolvidos	O
que	O
não	O
só	O
afetam	O
uma	O
faculdade	O
,	O
como	O
uma	O
nação	O
inteira	O
.	O

Sentença Original N°4171
Recebeu	O
uma	O
proposta	O
da	O
quase	O
falida	O
Playboy	O
para	O
posar	O
nua	O
.	O

Sentença Original N°4172
Será	O
que	O
eles	O
são	O
realmente	O
esses	O
anjos	O
que	O
as	O
pessoas	O
pintam	O
?	O

Sentença Original N°4173
Dentre	O
tantos	O
fatores	O
destacam-se	O
:	O
a	O
resistência	O
e	O
durabilidade	O
das	O
plantações	O
como	O
elemento	O
marcante	O
e	O
o	O
seu	O
rápido	O
crescimento	O
.	O

Sentença Original N°4174
O	O
futebol	O
esta	B-WRONG
inserido	O
fortemente	O
na	O
cultura	O
brasileira	O
.	O

Sentença Original N°4175
E	O
assim	O
,	O
nos	O
faz	O
sentir	O
cada	O
vez	O
mais	O
incompetentes	O
,	O
frágeis	O
e	O
estúpidos	O
.	O

Sentença Original N°4176
A	O
educação	O
é	O
a	O
base	O
intelectual	O
e	O
social	O
de	O
qualquer	O
pessoa	O
e	O
é	O
nela	O
que	O
devemos	O
sedimentar	O
todo	O
o	O
conhecimento	O
e	O
estimular	O
a	O
compreensão	O
deste	O
mundo	O
cada	O
vez	O
mais	O
complexo	O
e	O
difuso	O
.	O

Sentença Original N°4177
Logo	O
,	O
defendê-lo	O
publicamente	B-WRONG
,	I-WRONG
seria	I-WRONG
estar	O
na	O
contramão	O
da	O
história	O
.	O

Sentença Original N°4178
Algo	O
está	O
errado	O
?	O

Sentença Original N°4179
Uma	O
nação	O
próspera	B-WRONG
,	I-WRONG
é	I-WRONG
uma	O
nação	O
essencialmente	B-WRONG
educada	I-WRONG
e	I-WRONG
com	I-WRONG
excelente	I-WRONG
educação	I-WRONG
.	I-WRONG

Sentença Original N°4180
A	O
mídia	O
internacional	O
cobriu	O
momentos	O
em	O
que	O
americanos	O
negros	O
e	O
brancos	O
festejavam	O
,	O
lado	O
a	O
lado	O
,	O
nas	O
ruas	O
.	O

Sentença Original N°4181
Mas	O
vidas	O
serão	O
salvas	O
e	O
o	O
sofrimento	O
(	O
físico	O
e	O
psicológico	O
)	O
de	O
uma	O
mulher	O
será	O
poupado	O
.	O

Sentença Original N°4182
Possivelmente	O
todas	O
as	O
atitudes	O
equilibradas	O
relacionados	O
a	O
essa	O
questão	O
não	O
acabem	O
com	O
o	O
desrespeito	O
com	B-WRONG
o	I-WRONG
"	O
homem	O
"	O
e	B-WRONG
ao	I-WRONG
animal	O
,	O
contudo	B-WRONG
,	I-WRONG
valorize	I-WRONG
qualquer	I-WRONG
constituição	I-WRONG
ou	I-WRONG
manifestações	I-WRONG
em	O
que	O
ambos	O
estejam	O
presentes	O
.	O

Sentença Original N°4183
Causando	O
assim	O
medo	O
e	O
a	O
sensação	O
de	O
impunidade	O
por	B-WRONG
parte	I-WRONG
da	I-WRONG
população	O
.	O

Sentença Original N°4184
Mas	O
é	O
ineficaz	O
e	O
desfavorável	O
quando	O
é	O
desrespeitosa	O
com	O
outros	O
membros	O
da	O
sociedade	O
,	O
pois	O
interfere	O
na	O
liberdade	O
religiosa	O
,	O
política	O
e	O
de	O
opinião	O
que	O
todos	O
também	O
têm	O
direito	O
.	O

Sentença Original N°4185
A	O
verdade	O
é	O
que	O
,	O
com	O
o	O
avanço	O
das	O
mídias	O
tecnológicas	O
,	O
em	O
que	O
tudo	O
é	O
cada	O
vez	O
mais	O
rápido	O
e	O
fácil	O
,	O
são	O
poucos	O
os	O
jovens	O
que	O
se	O
interessam	O
pela	O
leitura	O
,	O
algo	O
que	O
demanda	O
tempo	O
e	O
concentração	O
.	O

Sentença Original N°4186
O	O
assunto	O
sobre	O
a	O
virgindade	O
sempre	O
foi	O
um	O
tabu	O
.	O

Sentença Original N°4187
Dentre	B-WRONG
tantos	O
motivos	O
para	O
tal	O
ocorrência	B-WRONG
estão	O
à	B-WRONG
praticidade	O
da	O
sociedade	O
imediatista	B-WRONG
a	B-WRONG
qual	O
esses	O
jovens	O
estão	O
acostumados	B-WRONG
bem	O
como	O
a	O
atual	O
burocracia	O
e	O
até	O
mesmo	O
o	O
descaso	O
do	O
atual	O
sistema	O
público	O
de	O
saúde	O
.	O

Sentença Original N°4188
Desse	O
modo	O
,	O
os	O
transgênicos	O
contribuem	O
para	O
solucionar	O
problemas	O
relacionados	O
a	B-WRONG
saúde	O
e	O
também	O
a	B-WRONG
alimentação	O
humana	O
.	O

Sentença Original N°4189
O	O
que	O
determinará	O
o	O
sucesso	O
profissional	O
do	O
indivíduo	O
não	O
será	O
a	O
faculdade	O
e	B-WRONG
sim	I-WRONG
,	I-WRONG
o	O
seu	O
interesse	O
em	O
alcançar	O
o	O
conhecimento	O
,	O
além	O
de	O
outros	O
aspectos	O
.	O

Sentença Original N°4190
É	O
preciso	O
inicialmente	O
observar	O
que	O
atualmente	O
o	O
sexo	O
não	O
é	O
mais	O
considerado	O
um	O
tabu	O
,	O
e	O
que	O
viver	O
em	O
uma	O
sociedade	O
globalizada	O
e	O
liberal	O
faz	O
com	O
que	O
assuntos	O
relacionados	O
ao	O
ato	O
sexual	O
,	O
antes	O
suprimidos	O
(	O
evitados	O
)	O
pela	O
população	O
tímida	O
e	O
que	O
prezava	O
pelos	O
bons	O
costumes	O
,	O
hoje	O
tenham	O
destaques	O
até	O
mesmo	O
sem	O
censura	O
em	O
televisões	O
,	O
rádios	O
e	O
revistas	O
.	O

Sentença Original N°4191
Vejamos	O
,	O
a	O
cobertura	O
por	O
planos	O
de	O
saúde	O
privados	O
ainda	O
é	O
cara	O
e	O
de	O
difícil	O
acesso	O
para	O
a	O
maioria	O
da	O
população	B-WRONG
,	I-WRONG
estima-se	I-WRONG
<correct>população	O
.	O

Sentença Original N°4192
O	O
dia	O
da	O
consciência	O
negra	O
celebrado	O
do	O
dia	O
20	O
de	O
novembro	O
é	O
"	O
dedicado	O
à	O
reflexão	O
sobre	O
inserção	O
do	O
negro	O
na	O
sociedade	O
brasileira	O
"	O
segundo	O
Wikipédia	O
.	O

Sentença Original N°4193
Mas	O
como	O
podemos	O
entender	O
a	O
verdadeira	O
situação	O
desses	O
acontecimentos	O
ocorridos	O
de	O
uns	O
tempos	O
pra	O
cá	O
?	O

Sentença Original N°4194
Todos	O
são	O
reesponsáveis	B-WRONG
pelos	O
seus	O
atos	O
e	O
teram	B-WRONG
de	O
assumir	O
com	B-WRONG
as	O
consequências	B-WRONG
que	O
iram	B-WRONG
vir	I-WRONG
futuramente	O
.	O

Sentença Original N°4195
Movidos	B-WRONG
pela	O
ganância	O
,	O
as	B-WRONG
televisões	I-WRONG
demonstram	O
não	O
estar	O
se	O
preocupando	O
com	O
o	O
que	O
levam	O
ao	O
ar	O
todos	O
os	O
dias	O
aos	O
lares	O
brasileiros	O
.	O

Sentença Original N°4196
Já	O
que	O
não	O
se	O
pode	O
proibir	O
a	O
venda	O
de	O
bebidas	O
alcoólicas	O
para	O
adultos	O
.	O

Sentença Original N°4197
O	O
político	O
é	O
analfabeto	O
e	O
declarou	O
a	O
jornais	O
e	O
revistas	O
não	O
saber	O
as	O
funções	O
de	O
um	O
deputado	O
federal	O
.	O

Sentença Original N°4198
Para	O
qualquer	O
um	O
de	O
nós	O
,	O
pensar	O
que	O
a	O
nossa	O
antiga	O
infra-estrutura	O
vai	O
virar	O
a	O
enorme	O
infraestrutura	O
com	O
todas	O
as	O
letras	O
juntas	O
,	O
assusta	O
.	O

Sentença Original N°4199
Porém	O
,	O
não	B-WRONG
se	I-WRONG
passou	O
de	O
mais	O
uma	O
história	O
inventada	O
pelo	B-WRONG
o	I-WRONG
homem	O
.	O

Sentença Original N°4200
Portanto	O
,	O
o	O
principal	O
motivo	O
da	O
gravidez	O
na	O
adolescência	O
é	O
o	O
não	O
uso	O
das	O
informações	O
,	O
devido	O
a	O
motivos	O
econômicos	O
e	O
sociais	O
.	O

Sentença Original N°4201
Assim	O
,	O
aumentando	O
o	O
índice	O
de	O
afetados	O
por	O
um	O
deslize	O
que	O
pode	O
ser	O
fatal	O
.	O

Sentença Original N°4202
Os	O
padrões	O
de	O
comportamento	O
entre	O
homens	O
e	O
mulheres	O
evoluíram	O
,	O
alguns	O
dizem	O
que	O
para	O
melhor	O
,	O
outros	O
para	O
pior	O
.	O

Sentença Original N°4203
As	O
premissas	O
masculinas	O
,	O
digam-se	O
regalias	O
,	O
estão	O
diminuídas	O
e	O
enfrentam	O
uma	O
nova	O
concepção	O
de	O
feminino	O
.	O

Sentença Original N°4204
Devido	O
a	O
tudo	O
isso	O
,	O
nos	O
deparamos	O
com	O
casoso	B-WRONG
como	O
o	O
de	O
Eloa	B-WRONG
que	I-WRONG
foi	O
morta	O
pelo	O
ex	B-WRONG
namorado	I-WRONG
,	O
mulheres	O
que	O
aguentam	O
maridos	O
estupidos	B-WRONG
e	O
até	O
violentos	O
,	O
ou	O
gente	O
que	O
se	O
mata	O
porque	O
terminou	O
um	O
relacionamento	B-WRONG
suicidando-se	I-WRONG
,	O
enlouquecendo	O
,	O
se	O
atirando	O
de	O
uma	O
ponte	O
,	O
matando	O
outros	O
envolvidos	O
no	O
relacionamento	O
e	O
tudo	O
isso	O
porque	O
construíram	O
sonhos	O
perfeitos	O
e	O
acreditaram	O
que	O
os	O
homens	O
são	O
como	O
Dom	O
Juan	O
e	O
as	O
mulheres	O
como	O
iracema	B-WRONG
sendo	O
que	O
há	O
homens	O
como	O
Leonardinho	B-WRONG
,	I-WRONG
Brás	I-WRONG
Cubas	I-WRONG
,	I-WRONG
Padres	I-WRONG
com	I-WRONG
amantes	I-WRONG
como	I-WRONG
vemos	I-WRONG
emvárioslivros	I-WRONG
da	I-WRONG
nossa	I-WRONG
literatura	I-WRONG
,	I-WRONG
ou	I-WRONG
mulheres	I-WRONG
como	I-WRONG
Luisinha	I-WRONG
,	I-WRONG
Capitu	I-WRONG
,	I-WRONG
Marcela	I-WRONG
.	I-WRONG

Sentença Original N°4205
Isso	O
faz	O
com	O
que	O
muita	O
gente	O
continue	O
usando	O
drogas	O
,	O
pois	O
sabe	O
que	O
não	O
será	O
penalizada	O
por	O
isso	O
.	O

Sentença Original N°4206
A	O
cada	O
ano	O
no	O
transito	B-WRONG
do	O
Brasil	O
,	O
segundo	O
dados	O
do	O
Globo	O
News	O
de	O
junho	O
2011	O
,	O
mais	O
de	O
35	O
mil	O
pessoas	O
perdem	O
a	O
vida	O
em	O
acidentes	O
de	O
transito	B-WRONG
,	O
mortes	O
que	O
superam	O
alguns	O
conflitos	O
de	O
guerras	O
pelo	O
mundo	B-WRONG
,	I-WRONG
que	I-WRONG
<correct>mundo	O
.	O

Sentença Original N°4207
A	B-WRONG
falta	I-WRONG
de	I-WRONG
liberdade	I-WRONG
fere	I-WRONG
toda	I-WRONG
uma	I-WRONG
geração	I-WRONG
,	I-WRONG
que	I-WRONG
não	I-WRONG
saberá	I-WRONG
como	I-WRONG
lhe	I-WRONG
dar	I-WRONG
nos	I-WRONG
momentos	I-WRONG
de	I-WRONG
sufoco	I-WRONG
e	I-WRONG
tristeza	I-WRONG
.	I-WRONG

Sentença Original N°4208
Com	O
o	O
passar	O
das	O
eleições	O
,	O
o	O
voto	O
nulo	O
tem	O
um	O
aumento	O
significativo	O
,	O
expressado	O
por	O
uma	O
minoria	O
da	O
população	O
,	O
mas	O
será	O
que	O
o	O
voto	O
nulo	O
é	O
valido	B-WRONG
?	O

Sentença Original N°4209
Afinal	O
,	O
respeito	O
gera	O
respeito	O
.	O

Sentença Original N°4210
Na	O
canção	O
de	O
Chico	O
Buarque	O
,	O
Meu	O
guri	O
a	O
visão	O
familiar	O
do	O
filho	O
que	O
comete	O
crimes	O
mas	O
consegue	O
crescer	O
na	O
vida	O
mostra	O
que	O
,	O
mesmo	O
tendo-se	O
uma	O
relação	O
de	O
afeto	O
na	O
família	O
,	O
a	O
criminalidade	O
é	O
vista	O
como	O
única	O
opção	O
,	O
quando	O
na	O
verdade	O
deveria	O
ser	O
a	O
última	O
.	O

Sentença Original N°4211
Mesmo	O
hoje	B-WRONG
com	O
várias	O
mudanças	O
,	O
ainda	O
existe	O
o	O
preconceito	O
racial	O
,	O
no	O
Brasil	O
,	O
país	O
com	O
diferentes	O
etnias	O
,	O
tem	O
mostrado	O
que	O
o	O
preconceito	O
existe	O
,	O
pessoas	O
sendo	O
agredidas	O
moral	O
e	O
fisicamente	O
por	O
causa	O
de	O
sua	O
cor	O
,	O
vivemos	O
em	O
um	O
país	O
onde	O
a	O
própria	O
sociedade	O
impõe	O
um	O
padrão	O
de	O
pessoas	O
aceitáveis	O
,	O
sociedade	O
essa	O
que	O
ainda	O
vivem	B-WRONG
no	O
tempo	O
das	O
"	O
cavernas	O
"	O
.	O

Sentença Original N°4212
Bem	O
ou	O
mal	O
,	O
desapontamentos	O
,	O
mágoas	O
,	O
tristezas	O
,	O
tudo	O
faz	O
parte	O
de	O
nosso	O
